income_mean,woz_mean,log_density,migration_per_1000,employment_rate,labor_participation_net,longitude,latitude,is_randstad,province_Flevoland,province_Fryslân,province_Gelderland,province_Groningen,province_Limburg,province_Noord-Brabant,province_Noord-Holland,province_Overijssel,province_Utrecht,province_Zeeland,province_Zuid-Holland
-0.514347297078435,-0.9390872615923149,-1.424941633925819,-0.46618026364722087,0.2507779928634873,-1.4797038937846383,6.73591509765446,52.7403077856879,0,False,False,False,False,False,False,False,False,False,False,False
-0.8642416570120405,-1.4513964202285528,-0.48054040621608335,0.13394833840869882,-0.830382231471505,-2.0703621944627733,6.9619846618045,52.7497178166677,0,False,False,False,False,False,False,False,False,False,False,False
-0.8642416570120405,-1.4513964202285528,-0.48054040621608335,0.13394833840869882,-0.830382231471505,-2.0703621944627733,6.9619846618045,52.7497178166677,0,False,False,False,False,False,False,False,False,False,False,False
-0.8642416570120405,-1.4513964202285528,-0.48054040621608335,0.13394833840869882,-0.830382231471505,-2.0703621944627733,6.9619846618045,52.7497178166677,0,False,False,False,False,False,False,False,False,False,False,False
-0.8642416570120405,-1.4513964202285528,-0.48054040621608335,0.13394833840869882,-0.830382231471505,-2.0703621944627733,6.9619846618045,52.7497178166677,0,False,False,False,False,False,False,False,False,False,False,False
-0.8642416570120405,-1.4513964202285528,-0.48054040621608335,0.13394833840869882,-0.830382231471505,-2.0703621944627733,6.9619846618045,52.7497178166677,0,False,False,False,False,False,False,False,False,False,False,False
-0.6965839428771878,-1.2769933023949398,-0.18198770808965445,-0.19472343176961693,-0.1816860968705158,-0.33530343622076014,6.5135531824096,52.7231035906776,0,False,False,False,False,False,False,False,False,False,False,False
-0.6965839428771878,-1.2769933023949398,-0.18198770808965445,-0.19472343176961693,-0.1816860968705158,-0.33530343622076014,6.5135531824096,52.7231035906776,0,False,False,False,False,False,False,False,False,False,False,False
-0.6965839428771878,-1.2769933023949398,-0.18198770808965445,-0.19472343176961693,-0.1816860968705158,-0.33530343622076014,6.5135531824096,52.7231035906776,0,False,False,False,False,False,False,False,False,False,False,False
-0.6965839428771878,-1.2769933023949398,-0.18198770808965445,-0.19472343176961693,-0.1816860968705158,-0.33530343622076014,6.5135531824096,52.7231035906776,0,False,False,False,False,False,False,False,False,False,False,False
-0.6965839428771878,-1.2769933023949398,-0.18198770808965445,-0.19472343176961693,-0.1816860968705158,-0.33530343622076014,6.5135531824096,52.7231035906776,0,False,False,False,False,False,False,False,False,False,False,False
-0.4924788995825846,-0.9172868718631133,0.1726175576551712,0.7047356719174197,-0.1816860968705158,0.40301943962690456,6.19381340108808,52.7159379948133,0,False,False,False,False,False,False,False,False,False,False,False
-0.4924788995825846,-0.9172868718631133,0.1726175576551712,0.7047356719174197,-0.1816860968705158,0.40301943962690456,6.19381340108808,52.7159379948133,0,False,False,False,False,False,False,False,False,False,False,False
-0.4924788995825846,-0.9172868718631133,0.1726175576551712,0.7047356719174197,-0.1816860968705158,0.40301943962690456,6.19381340108808,52.7159379948133,0,False,False,False,False,False,False,False,False,False,False,False
